,Unnamed: 0,unique_trajectory_id,condition,VPCode,landmark_rotation,respx,respz,targetx,targetz,trajectory_id,target,jitterx,jitterz,startx,startz,belief_respx,belief_respz,endidx,task_finished
560,564,564,landmark,sub02,0.0,1.8897614036845125,2.8180745083571246,1.8,3.12,2-4-24,2,0.0,0.0,-0.4666991291270528,0.1510927608552886,1.5836115762430345,2.882693496391281,206,True
605,610,610,landmark,sub04,0.0,2.772526488906568,3.4729775343441287,1.8,3.12,2-4-24,2,0.0,0.0,0.3586828837206945,-0.2327680404351981,2.4838060345515403,3.258512648790069,219,True
567,571,571,landmark,sub03,0.0,-2.1506083343875235,2.5411812837764858,-1.8,3.12,1-20-24,1,0.0,0.0,0.2863302451654803,-0.3121556873374043,-1.7366767647652372,2.903366768781705,191,True
433,436,436,landmark,sub03,0.0,2.9985303646947714,1.3430822565964815,3.12,1.8,3-12-24,3,0.0,0.0,-0.1471799209580023,-0.2118533261576765,2.774215654236033,1.9744140372600356,186,True
163,163,163,landmark,sub02,0.0,-1.770880813656106,2.6904537053339483,-1.8,3.12,1-22-24,1,0.0,0.0,-0.0737530540135583,1.0084087846547172,-1.8873988091235785,3.0994483434814195,177,True
406,409,409,landmark,sub06,0.0,1.7963896939529156,2.810875065583874,1.8,3.12,2-10-24,2,0.0,0.0,0.7221392675392028,0.2783324646748958,1.0090155775303402,3.791846272019938,191,True
407,410,410,landmark,sub06,0.0,-1.6691223406083509,2.8321977535445555,-1.8,3.12,1-20-24,1,0.0,0.0,0.7315725547156751,0.4722285214727946,-1.4147188273124414,3.2106259751515163,197,True
76,76,76,landmark,sub02,0.0,-3.1204819378408213,2.1253936803749216,-3.12,1.8,0-16-24,0,0.0,0.0,-0.1058683000551173,0.6654253543212761,-3.5552492019763315,1.778107422755013,176,True
409,412,412,landmark,sub03,0.0,-2.5854674585303603,0.980381933117466,-3.12,1.8,0-14-24,0,0.0,0.0,0.4051279591989997,-0.3010281165156917,-3.0817218068152497,1.363190178101692,167,True
75,75,75,landmark,sub06,0.0,-1.6540932985817316,3.4269306090046614,-1.8,3.12,1-19-24,1,0.0,0.0,0.1449027775562515,1.019066146321867,-1.9553830943975157,3.143474267749016,172,True
577,582,582,landmark,sub03,0.0,-3.4457965498486445,1.959641407253358,-3.12,1.8,0-15-24,0,0.0,0.0,-1.2217601205873476,-0.2480575277207321,-3.3124726940424907,1.7538643672423948,187,True
412,415,415,landmark,sub02,0.0,2.295557924831669,3.1728465112335766,1.8,3.12,2-10-24,2,0.0,0.0,0.3847314966992008,-0.2782054559958875,1.8360240825084688,3.589523344397772,198,True
576,581,581,landmark,sub03,0.0,3.193519329178164,0.524469379968692,3.12,1.8,3-5-24,3,0.0,0.0,0.5366709295392841,0.239460279218607,3.61612505188265,1.68700249440478,186,True
415,418,418,landmark,sub04,0.0,1.5968038557222102,3.2716080195212034,1.8,3.12,2-8-24,2,0.0,0.0,0.240633064947822,-0.202649650365054,2.1574818688978863,3.602446699218545,171,True
61,61,61,landmark,sub08,0.0,-2.165912981063413,2.175027431734527,-1.8,3.12,1-20-24,1,0.0,0.0,-0.9067022348679956,-0.6144280634318566,-2.062669153272277,2.6077299550722834,187,True
417,420,420,landmark,sub07,0.0,1.4643654172524754,2.828800966049584,1.8,3.12,2-11-24,2,0.0,0.0,-0.1196645258545337,-0.1465527203991066,1.750446890679695,2.968118224816896,171,True
568,572,572,landmark,sub07,0.0,1.2984416839305657,2.8112200373138547,1.8,3.12,2-4-24,2,0.0,0.0,-0.9878271887353002,-0.6288329259264661,1.9752897131705305,3.1408789974793865,198,True
418,421,421,landmark,sub02,0.0,-1.5141692018761068,3.1263978619937776,-1.8,3.12,1-20-24,1,0.0,0.0,0.4078111097411725,-0.0280094631273454,-1.8760718299310697,2.903803365898069,201,True
549,553,553,landmark,sub03,0.0,1.7470169290042847,3.239908219828924,1.8,3.12,2-8-24,2,0.0,0.0,0.2885128639510667,-0.2435806545478794,1.3014791871644489,3.344511490389608,166,True
421,424,424,landmark,sub03,0.0,-2.19590340969064,3.0215414194939663,-1.8,3.12,1-23-24,1,0.0,0.0,-0.1626016632642516,-1.1536395583033687,-1.6704178115661892,2.918477242495399,206,True
73,73,73,landmark,sub07,0.0,1.5808115543938306,3.409712689286544,1.8,3.12,2-10-24,2,0.0,0.0,0.3309583577063896,0.3576425522106795,1.380430640793748,3.358223799972622,221,True
165,165,165,landmark,sub06,0.0,3.421488152388477,1.6570167497935766,3.12,1.8,3-5-24,3,0.0,0.0,0.3758609730269841,-0.2907125332923737,3.1867507191659614,1.7446436558558536,181,True
2,2,2,landmark,sub08,0.0,-1.8044946639809565,3.3381011780900542,-1.8,3.12,1-19-24,1,0.0,0.0,-0.2422326581372821,0.0382236585649734,-2.188814812606613,3.023794948826448,171,True
425,428,428,landmark,sub06,0.0,-1.883660914298992,2.651684524551184,-1.8,3.12,1-22-24,1,0.0,0.0,0.0028070122138821,0.4518950008001794,-2.2764939119559484,2.5084186568971987,186,True
426,429,429,landmark,sub02,0.0,-3.460261984555108,1.4851382569713232,-3.12,1.8,0-16-24,0,0.0,0.0,0.6378844412596205,-0.497122340208859,-3.0891839625950634,2.014875763249852,181,True
572,576,576,landmark,sub04,0.0,-3.84334451908574,2.291748906997649,-3.12,1.8,0-16-24,0,0.0,0.0,-0.9220372476620656,-0.059850635695268,-3.6430114113718215,1.7415953253248315,186,True
428,431,431,landmark,sub03,0.0,2.9310879567432817,1.779682236887863,3.12,1.8,3-12-24,3,0.0,0.0,0.1230825145175304,-0.036036856081522,2.864822687803521,1.9144722745015297,191,True
430,433,433,landmark,sub06,0.0,2.3572958768520142,3.9765381488835456,1.8,3.12,2-11-24,2,0.0,0.0,1.0285053918508968,-0.6806275647191554,2.1127747151276792,3.60169506901688,179,True
477,480,480,landmark,sub03,0.0,-1.5871510839356897,2.9648720340057984,-1.8,3.12,1-23-24,1,0.0,0.0,-0.468948196433956,-0.032639596026637,-1.4701940317402518,2.853687111641713,242,True
432,435,435,landmark,sub06,0.0,1.804075858130644,2.648427299954877,1.8,3.12,2-10-24,2,0.0,0.0,-0.8669995074718999,-0.4316336836407963,1.8988901357510413,3.214079325864289,186,True
419,422,422,landmark,sub03,0.0,3.026728158876461,1.3380578731841324,3.12,1.8,3-13-24,3,0.0,0.0,-0.5107513198020294,-0.4120300119828218,2.975186358096835,1.6613492928607896,189,True
35,35,35,landmark,sub07,0.0,-2.113501574516268,2.73034567635444,-1.8,3.12,1-19-24,1,0.0,0.0,0.3055205257642722,0.8078725807284184,-1.839121310395712,2.871519661383401,181,True
344,346,346,landmark,sub03,0.0,-2.8208382950194246,1.7122957609361396,-3.12,1.8,0-16-24,0,0.0,0.0,0.5628893086857607,-0.0604377172010902,-2.957376368957244,1.8234006750460607,171,True
56,56,56,landmark,sub04,0.0,2.5664505921692005,1.2516088144016966,3.12,1.8,3-7-24,3,0.0,0.0,0.158779275744074,0.168705786317762,2.583449356384469,1.8642783619642225,188,True
640,646,646,landmark,sub06,0.0,2.400348500304572,1.7441498220660556,1.8,3.12,2-4-24,2,0.0,0.0,0.6360942902300695,0.8669207063300962,1.7468861407349392,2.756422663630488,212,True
516,519,519,landmark,sub06,0.0,-2.748981648584429,1.5806527984744856,-3.12,1.8,0-14-24,0,0.0,0.0,-0.109228507131042,0.6304519668621805,-2.772509443891767,1.7915034413468909,162,True
256,257,257,landmark,sub03,0.0,-3.0423946357075224,0.8653372761196366,-3.12,1.8,0-17-24,0,0.0,0.0,0.5980889764172649,-0.0263353687211955,-3.3745902238120022,1.8647556204747235,186,True
515,518,518,landmark,sub02,0.0,2.5413621163232625,1.3603474942881706,3.12,1.8,3-13-24,3,0.0,0.0,0.1166441618357672,-1.161520647931648,3.048331321567075,1.34421657074934,183,True
258,259,259,landmark,sub08,0.0,3.6202021808647,1.864604178302517,3.12,1.8,3-9-24,3,0.0,0.0,-0.7081034352371229,-0.0601473562114717,3.091896086841229,1.902174911026004,196,True
659,665,665,landmark,sub04,0.0,1.3451801771587448,3.114412724659596,1.8,3.12,2-6-24,2,0.0,0.0,-0.6896958533281455,0.1032390395199532,2.1530771469645504,3.383374228830612,186,True
133,133,133,landmark,sub02,0.0,3.161634308286416,1.8066753709050527,3.12,1.8,3-9-24,3,0.0,0.0,-0.110607927531604,0.1407744982773309,3.330113897910681,2.0458402180818944,187,True
261,262,262,landmark,sub04,0.0,1.9958932559593272,-1.5008628966973954,3.12,1.8,3-5-24,3,0.0,0.0,0.1761343077955198,0.4458990697299854,3.518907761457054,1.4131447479765726,186,True
262,263,263,landmark,sub06,0.0,3.057485713766161,1.2621155164277402,3.12,1.8,3-13-24,3,0.0,0.0,0.0715896989240604,0.1759221391365074,3.230715087988962,1.848986157066952,172,True
532,536,536,landmark,sub06,0.0,-3.0245670722712363,1.202540982409964,-3.12,1.8,0-21-24,0,0.0,0.0,0.1790488580122859,0.0330581035941653,-3.0931739433801173,1.7863122730666252,201,True
148,148,148,landmark,sub04,0.0,-2.017815290529345,3.08248048115274,-1.8,3.12,1-19-24,1,0.0,0.0,0.3616874609189952,0.1781342375665998,-2.3633365940450326,3.0079936048506712,176,True
209,209,209,landmark,sub04,0.0,4.338074641355112,2.012563527047228,3.12,1.8,3-12-24,3,0.0,0.0,-0.143500881290654,0.378400074447482,3.8594830937454496,1.5000910825149645,197,True
266,267,267,landmark,sub07,0.0,-3.3342297040966486,2.437377387685816,-3.12,1.8,0-15-24,0,0.0,0.0,0.2963253256737886,-0.1510850825598089,-2.953506604124326,1.6617570241920374,171,True
14,14,14,landmark,sub08,0.0,1.6180455866463632,2.730224746031625,1.8,3.12,2-11-24,2,0.0,0.0,0.5628939706120967,-0.2023365621156252,1.4690046006618962,3.210378124722464,176,True
268,269,269,landmark,sub04,0.0,3.5243800237712604,1.345102794075128,3.12,1.8,3-5-24,3,0.0,0.0,-0.4658108388479373,-0.1691679445138371,2.964940707863048,2.113937989219255,186,True
636,642,642,landmark,sub03,0.0,2.812941696029461,0.930071643701037,3.12,1.8,3-7-24,3,0.0,0.0,-0.2323224030722987,-0.0319920840172146,3.3056764797522287,1.563275008001964,177,True
129,129,129,landmark,sub06,0.0,2.7910665423191423,1.6953754233469391,3.12,1.8,3-7-24,3,0.0,0.0,0.3175745104673648,-0.3371175322951477,3.5918223469796757,1.2948788172909336,191,True
272,273,273,landmark,sub08,0.0,3.9174019929303054,2.1818250723350694,3.12,1.8,3-7-24,3,0.0,0.0,-0.4686577095214272,-0.22350559839502,3.438695236017638,1.677745566135603,167,True
511,514,514,landmark,sub02,0.0,1.9694274974095536,2.5887751843927136,1.8,3.12,2-11-24,2,0.0,0.0,-0.3606668650869587,0.2497348684454959,2.1044143380498257,2.328238692569581,186,True
275,276,276,landmark,sub07,0.0,2.3287460801623587,1.5900702288362991,3.12,1.8,3-5-24,3,0.0,0.0,-0.5440695163153052,0.2634678044028736,3.09976818430916,1.7688744176956426,186,True
276,277,277,landmark,sub02,0.0,1.7822038967647171,3.4298281718099344,1.8,3.12,2-6-24,2,0.0,0.0,1.003071171070996,0.5811882599110162,1.4600594872788204,3.065784373864904,201,True
50,50,50,landmark,sub06,0.0,-1.4432097716639154,2.9064512948698624,-1.8,3.12,1-18-24,1,0.0,0.0,0.3484083399051495,0.4476350483662111,-1.9583384397005643,2.708335553242497,182,True
279,280,280,landmark,sub07,0.0,-1.8650853024178475,3.344551193620733,-1.8,3.12,1-23-24,1,0.0,0.0,0.6628395863920933,0.2355560779854517,-2.129905960165448,2.935685582973249,202,True
155,155,155,landmark,sub02,0.0,1.264982628992638,2.98808131869684,1.8,3.12,2-6-24,2,0.0,0.0,-0.8550121397110835,-1.3152678667344242,2.420159002538831,3.111635524865473,183,True
508,511,511,landmark,sub02,0.0,-2.957090809175967,1.6058778351501015,-3.12,1.8,0-17-24,0,0.0,0.0,-0.0930947723644522,0.37077587270472,-2.745569658574195,2.1837826508247336,187,True
213,213,213,landmark,sub02,0.0,-2.181276828332336,2.38979978232236,-1.8,3.12,1-23-24,1,0.0,0.0,0.0164180873627897,-1.3252224514049322,-2.025446757811053,2.749066162415519,211,True
252,253,253,landmark,sub08,0.0,3.0779649699646385,1.665040534267776,3.12,1.8,3-9-24,3,0.0,0.0,-1.0357316154652916,0.5613360665191974,3.1642379614543703,1.3789130595824877,182,True
214,214,214,landmark,sub04,0.0,3.521302295480898,2.1760584083956216,3.12,1.8,3-9-24,3,0.0,0.0,0.1346273202181066,0.759616496787359,3.340590815810454,1.9738160819109347,186,True
531,535,535,landmark,sub07,0.0,-2.8563870838711143,1.4842751675171288,-3.12,1.8,0-21-24,0,0.0,0.0,0.4834990204916451,-0.4289250353039584,-3.006010062929408,1.9382490843483005,219,True
45,45,45,landmark,sub02,0.0,-1.700264031442424,2.955318449931972,-1.8,3.12,1-18-24,1,0.0,0.0,0.4782661943386524,0.3713617034644199,-1.6440036079163165,3.217135952245966,188,True
529,533,533,landmark,sub07,0.0,-1.8891265202450245,3.0405924676467504,-1.8,3.12,1-19-24,1,0.0,0.0,0.7661583632020839,-0.2196087257829794,-1.3813130841295818,3.3205285335020958,197,True
219,219,219,landmark,sub04,0.0,2.4572677871655344,1.1391693941264702,3.12,1.8,3-12-24,3,0.0,0.0,0.0576474485443179,0.479227578145517,3.066609195032808,1.8114558308945024,197,True
523,526,526,landmark,sub07,0.0,1.4872238052071336,3.1140349799143947,1.8,3.12,2-8-24,2,0.0,0.0,0.5849362438210525,-0.7704269830575252,1.991835790027734,2.913592442716178,171,True
650,656,656,landmark,sub06,0.0,2.446374499559743,1.2324774241448884,3.12,1.8,3-9-24,3,0.0,0.0,-0.0907962934191908,-0.3302208108028383,3.0820689357354896,2.0520587991518497,176,True
656,662,662,landmark,sub04,0.0,-1.336703155977988,2.5966897676563963,-1.8,3.12,1-18-24,1,0.0,0.0,-0.1100391827474651,0.7307327305161438,-1.8839340501833968,3.318867611892244,183,True
142,142,142,landmark,sub08,0.0,-2.962703591646205,1.0725914923229614,-3.12,1.8,0-16-24,0,0.0,0.0,0.4276482989378694,-0.4608866050948953,-2.81431293123756,1.0417081543454023,176,True
522,525,525,landmark,sub08,0.0,-3.0595240971383992,2.1360529814894287,-3.12,1.8,0-15-24,0,0.0,0.0,-0.3232419406970133,0.6696523101701917,-2.929711147522897,1.5175420530397683,182,True
141,141,141,landmark,sub02,0.0,1.159018959567412,2.7985914628856228,1.8,3.12,2-8-24,2,0.0,0.0,-0.3488083311872653,-0.0583654870494304,1.7313266184008758,2.867330137436948,176,True
648,654,654,landmark,sub06,0.0,1.5172233953847076,3.5758393505213406,1.8,3.12,2-8-24,2,0.0,0.0,-0.1749038183469356,-0.1417929704107734,1.5854916551690903,3.7078306075469145,182,True
530,534,534,landmark,sub03,0.0,-1.7334538217990112,1.9654951694489733,-1.8,3.12,1-18-24,1,0.0,0.0,0.2366602734062682,0.7580497822720008,-1.9263574640875711,2.7675014087730148,171,True
234,234,234,landmark,sub02,0.0,1.322651907009062,3.3393908153312,1.8,3.12,2-10-24,2,0.0,0.0,0.189307412878983,-0.6458478898423853,2.7410386692294466,2.9885868396190727,199,True
15,15,15,landmark,sub03,0.0,-1.6822266822858378,2.6671666440166346,-1.8,3.12,1-18-24,1,0.0,0.0,0.0320665169373285,-0.0539579144349321,-2.07387253768112,2.660874551264397,187,True
140,140,140,landmark,sub03,0.0,-1.114155913108883,3.8034873125909976,-1.8,3.12,1-22-24,1,0.0,0.0,0.1340036723295488,-0.0247429244464701,-1.156174446266438,3.16541058471546,176,True
237,237,237,landmark,sub02,0.0,-3.3194390395344597,2.1659744386095623,-3.12,1.8,0-15-24,0,0.0,0.0,0.1074883161816987,0.1778965888346496,-2.7617290046295726,2.1108011052384725,177,True
520,523,523,landmark,sub07,0.0,-2.7723613475829105,1.7528796228544232,-3.12,1.8,0-21-24,0,0.0,0.0,-0.2169661916345198,0.434861417591508,-3.1309231455816557,1.7343561870332624,193,True
139,139,139,landmark,sub04,0.0,-1.891107557920192,2.5072916451606213,-1.8,3.12,1-23-24,1,0.0,0.0,0.1641254733915494,0.0207645311664493,-0.8443160652243235,3.722849683797517,202,True
240,241,241,landmark,sub03,0.0,-2.7182441334366274,1.5157468943287904,-3.12,1.8,0-21-24,0,0.0,0.0,0.8245605011026391,0.9028076012033524,-3.748829976135556,1.1521713049230808,196,True
147,147,147,landmark,sub08,0.0,-3.1048875041336204,1.6604694397908155,-3.12,1.8,0-17-24,0,0.0,0.0,0.8038846241526078,0.4639868300114252,-3.082999360930005,1.765432402130102,192,True
242,243,243,landmark,sub04,0.0,1.872666280197848,2.748901044861449,1.8,3.12,2-8-24,2,0.0,0.0,-0.4780986789568693,-0.1933705796728826,1.7785807164157044,2.9601695739889298,161,True
244,245,245,landmark,sub02,0.0,2.9636149433048167,2.402850247421552,3.12,1.8,3-5-24,3,0.0,0.0,-0.1675669023769873,-0.014507141474412,2.7887227137832675,1.749862082478154,191,True
245,246,246,landmark,sub02,0.0,3.0583703396710664,1.3155680123324478,3.12,1.8,3-12-24,3,0.0,0.0,-0.1025322421367441,-0.8198607650332422,3.455904835976821,2.17136916859061,208,True
48,48,48,landmark,sub02,0.0,2.643299745667835,1.4022113568518395,3.12,1.8,3-7-24,3,0.0,0.0,0.6207177528264859,0.0372977125616699,3.1279683683249817,1.9636860493474917,177,True
247,248,248,landmark,sub06,0.0,2.056971980313476,3.3547675771075114,1.8,3.12,2-4-24,2,0.0,0.0,-0.0787859669224672,0.0395501146458985,1.942299903559315,3.4085508355307224,217,True
215,215,215,landmark,sub08,0.0,-2.2439874392458075,1.6540246849563762,-3.12,1.8,0-14-24,0,0.0,0.0,-0.0661987973831114,1.0005117123483032,-2.6795531302226454,1.9009370436146888,152,True
249,250,250,landmark,sub06,0.0,3.0734953111665333,2.402554182713027,3.12,1.8,3-5-24,3,0.0,0.0,-0.6865406118633763,-0.7329038845717687,2.877807515739513,1.6671762116905329,198,True
236,236,236,landmark,sub02,0.0,3.1967759777540534,2.8377608555691505,3.12,1.8,3-9-24,3,0.0,0.0,0.0950506876093448,0.4424636976683541,3.222774424996207,1.9837534760898052,199,True
536,540,540,landmark,sub04,0.0,-2.30284751377139,2.9563692134149333,-1.8,3.12,1-19-24,1,0.0,0.0,0.1419800587379474,-0.0093818424459218,-2.416816068622794,3.0980104606254533,182,True
128,128,128,landmark,sub02,0.0,-1.8933372897794445,2.8046969734718026,-1.8,3.12,1-22-24,1,0.0,0.0,0.4161319752483233,0.9242378252142148,-1.8964197028571568,2.700867152082604,205,True
200,200,200,landmark,sub06,0.0,1.6927962446765945,3.120968010059636,1.8,3.12,2-8-24,2,0.0,0.0,0.3582131327548209,0.7147925214257682,1.6612888701400417,3.307075081734468,180,True
201,201,201,landmark,sub07,0.0,2.4417217302175698,2.252763737500396,3.12,1.8,3-9-24,3,0.0,0.0,0.0109800372100634,-0.4203699607811113,2.948150478653105,1.9644457558207689,191,True
311,312,312,landmark,sub06,0.0,1.9581136050607613,3.386079556534072,1.8,3.12,2-11-24,2,0.0,0.0,0.7345964555581673,-0.177702585901973,1.2608320455592352,3.679945327585613,176,True
616,622,622,landmark,sub07,0.0,-2.7276034495704464,1.4360716955173929,-3.12,1.8,0-17-24,0,0.0,0.0,-0.0057178700146351,-0.5879297358186044,-2.8712965189138955,2.2756525360318065,207,True
335,336,336,landmark,sub08,0.0,3.308412482948887,2.079218016529495,3.12,1.8,3-7-24,3,0.0,0.0,0.2754904323690808,0.0647289303777109,3.217355211680858,1.6442370425578652,186,True
164,164,164,landmark,sub06,0.0,2.378836412153244,1.2852219364476578,3.12,1.8,3-9-24,3,0.0,0.0,0.0326650157569461,-0.2244314850877061,3.1142526379975037,1.767378479426844,196,True
199,199,199,landmark,sub04,0.0,2.009908982251595,3.868966030626774,1.8,3.12,2-6-24,2,0.0,0.0,-0.0009025015749429,-0.9885000249966251,1.8619646018147944,3.392926551172701,176,True
198,198,198,landmark,sub07,0.0,2.5990521198113097,1.7192590365178897,3.12,1.8,3-5-24,3,0.0,0.0,-0.3528172816879291,-0.4474477366266126,3.163530502237762,1.7524141330326488,196,True
316,317,317,landmark,sub08,0.0,-2.1103906270059234,2.7214605726455035,-1.8,3.12,1-18-24,1,0.0,0.0,-0.2877108702346564,0.2149424800112291,-2.165145470317957,3.2917470526197845,172,True
152,152,152,landmark,sub07,0.0,-3.205787522042696,1.912226393667484,-3.12,1.8,0-14-24,0,0.0,0.0,-0.1723930392166921,-0.2437524434621033,-3.20134908227575,2.044851605388554,166,True
318,319,319,landmark,sub02,0.0,-1.8368899418987863,2.937680322008919,-1.8,3.12,1-18-24,1,0.0,0.0,0.1824697310953481,0.134833121780662,-1.8881605363861576,2.892446758549316,181,True
40,40,40,landmark,sub06,0.0,-3.18380129473126,1.3256638019488296,-3.12,1.8,0-16-24,0,0.0,0.0,-0.1871118027673464,0.7050501511250666,-3.362418132433047,1.3060743704764874,166,True
111,111,111,landmark,sub08,0.0,-3.073893725823873,1.3298161981125882,-3.12,1.8,0-14-24,0,0.0,0.0,0.3807959445891504,0.3781494788611944,-2.590213100670593,1.6833929945311523,176,True
110,110,110,landmark,sub04,0.0,1.0838711933191258,3.09424352691454,1.8,3.12,2-11-24,2,0.0,0.0,0.1656453226649595,-0.2146975938635561,0.9736817839451756,3.373345870416824,181,True
192,192,192,landmark,sub06,0.0,1.9461905771013503,3.0749363828158027,1.8,3.12,2-6-24,2,0.0,0.0,0.3849735194232838,0.4044883648700298,1.7479185404112083,3.510866883280298,182,True
169,169,169,landmark,sub06,0.0,-3.511292068917058,1.940403582906682,-3.12,1.8,0-15-24,0,0.0,0.0,0.5850049352783279,0.1158981419278887,-3.053664085651962,1.6201546126014563,186,True
109,109,109,landmark,sub07,0.0,2.365148731408205,1.3174536624410595,3.12,1.8,3-7-24,3,0.0,0.0,-0.2483625883854777,0.6318233969528789,3.1065136875785755,1.404034727494952,186,True
332,333,333,landmark,sub04,0.0,-1.82875079971332,3.666755999622129,-1.8,3.12,1-22-24,1,0.0,0.0,-0.1104947992381553,-0.6661069592887722,-1.4269985739227322,3.433047168824668,176,True
195,195,195,landmark,sub07,0.0,-2.6341185182005558,1.4964676196675342,-3.12,1.8,0-16-24,0,0.0,0.0,-0.5314369797356316,0.843890206533295,-3.2443823746995166,1.719906615700768,156,True
325,326,326,landmark,sub03,0.0,2.940025201788322,2.0429700133114954,3.12,1.8,3-9-24,3,0.0,0.0,0.6089809005412576,0.3744104983803177,2.606067486248943,2.236068772991518,197,True
105,105,105,landmark,sub03,0.0,-3.3473632277111376,1.417839089411174,-3.12,1.8,0-17-24,0,0.0,0.0,0.6842118616970543,-0.1177597409646784,-3.078329129506851,1.671462628914501,188,True
610,616,616,landmark,sub08,0.0,-1.8547793431572337,3.3164404405308523,-1.8,3.12,1-19-24,1,0.0,0.0,0.3989051315226113,-0.4944886845841764,-1.7098603427287091,3.2430738434606985,191,True
54,54,54,landmark,sub08,0.0,3.285395061800512,1.3317479250940505,3.12,1.8,3-13-24,3,0.0,0.0,0.9969708348645108,0.3548900960720249,3.235608275000056,1.9238897882843065,168,True
667,673,673,landmark,sub08,0.0,1.8589327600223573,2.7422916174925267,1.8,3.12,2-6-24,2,0.0,0.0,0.2554490401709125,-0.5465424630226029,1.6008058632504092,2.792220349649578,189,True
309,310,310,landmark,sub08,0.0,-2.7390477406229663,1.4425623345388117,-3.12,1.8,0-16-24,0,0.0,0.0,0.4623802792690824,0.0303745752752606,-2.7143817169630964,1.4880830995675045,215,True
329,330,330,landmark,sub06,0.0,-3.3411864301563745,1.2953448859012882,-3.12,1.8,0-17-24,0,0.0,0.0,-0.232416768790995,0.3281625532959393,-3.612766681580499,1.3381691720287678,186,True
4,4,4,landmark,sub04,0.0,-2.9056004538027054,1.917474380560492,-3.12,1.8,0-17-24,0,0.0,0.0,-0.0001038862999637,-0.4091037660128531,-3.038436992361671,1.249280357525086,187,True
116,116,116,landmark,sub04,0.0,-2.5653426255478364,1.3991095731876702,-3.12,1.8,0-15-24,0,0.0,0.0,-0.1540761789038606,0.6824617948931031,-2.546381418027841,2.111199322590982,191,True
17,17,17,landmark,sub03,0.0,-3.1070787941034013,1.9877966544793533,-3.12,1.8,0-15-24,0,0.0,0.0,-0.4258379097138866,-0.9205828288474734,-3.279312635557158,1.7862433283371513,191,True
625,631,631,landmark,sub04,0.0,3.351659116604049,2.2362197874740257,3.12,1.8,3-7-24,3,0.0,0.0,0.2635414714018894,-0.3110455384315097,3.255860571734318,1.8779874268377623,190,True
538,542,542,landmark,sub03,0.0,1.9084510191610733,2.5284247064756222,1.8,3.12,2-6-24,2,0.0,0.0,0.0838296853576764,0.0799539362780496,1.8517364150457625,2.830188957721031,188,True
623,629,629,landmark,sub04,0.0,3.0557786154898894,1.4010356056266609,3.12,1.8,3-13-24,3,0.0,0.0,-0.2631533915183687,1.9365817609725275,3.4366191371450525,1.816436296545989,182,True
493,496,496,landmark,sub03,0.0,2.968208909454891,1.5055503560530044,3.12,1.8,3-5-24,3,0.0,0.0,-0.7058676856981454,-0.4452769299361825,3.299684824532587,1.9450726026845568,191,True
539,543,543,landmark,sub04,0.0,-2.4778020741787747,3.39095409367509,-1.8,3.12,1-22-24,1,0.0,0.0,0.1169809642190235,-1.1612922757100956,-1.9047624600409947,3.615818037883356,171,True
125,125,125,landmark,sub07,0.0,1.3962469846843777,2.771102692484088,1.8,3.12,2-6-24,2,0.0,0.0,-0.1510742087899589,0.4196921537054074,1.9072093891242088,2.9314994631334708,196,True
502,505,505,landmark,sub04,0.0,1.831502973230564,2.6944123208222206,1.8,3.12,2-4-24,2,0.0,0.0,-0.2126611123660962,0.3936099032619185,1.9346156115946185,2.749960612979301,193,True
100,100,100,landmark,sub08,0.0,-1.5412219900114303,2.748704721687978,-1.8,3.12,1-20-24,1,0.0,0.0,0.1694989422102262,0.8433223803655091,-1.5420048195223268,2.785394056349798,191,True
53,53,53,landmark,sub02,0.0,3.112667141243493,1.7497356940644386,3.12,1.8,3-5-24,3,0.0,0.0,-0.0545759420847281,-0.4235787471447854,3.2273810057640486,1.99664485033709,202,True
339,340,340,landmark,sub08,0.0,1.4867045064360227,3.6037476744409696,1.8,3.12,2-11-24,2,0.0,0.0,-0.3583349735105151,0.9389449986452136,1.485819000582066,3.5708738357759486,171,True
153,153,153,landmark,sub02,0.0,-1.3113208488244696,3.6900329131745377,-1.8,3.12,1-19-24,1,0.0,0.0,-0.0318862570045884,-0.2547440089162304,-1.4354519400941466,3.68287683494482,182,True
295,296,296,landmark,sub06,0.0,3.6412577845801417,1.850963018182668,3.12,1.8,3-7-24,3,0.0,0.0,-0.4980786138564439,0.2391159813832007,3.383064628314752,1.7903947327282286,183,True
500,503,503,landmark,sub04,0.0,-2.037450517338056,3.1954817692615087,-1.8,3.12,1-18-24,1,0.0,0.0,0.1923011370960081,0.0370324847643182,-1.985848424731486,3.4438442839821306,173,True
205,205,205,landmark,sub07,0.0,2.612139466014772,1.849940649355304,3.12,1.8,3-13-24,3,0.0,0.0,1.162660087854836,1.0749810740422032,3.111056029989469,1.9563395882794496,197,True
122,122,122,landmark,sub08,0.0,1.8041499196193225,2.719370371709723,1.8,3.12,2-10-24,2,0.0,0.0,-0.2466311533899317,0.3918472600080831,1.6204356793981978,3.273328642546069,169,True
499,502,502,landmark,sub03,0.0,-2.186265152852926,0.5298566663226149,-3.12,1.8,0-16-24,0,0.0,0.0,-0.1619209551155548,0.3894818157266331,-2.711014524593716,1.8907397761842488,176,True
121,121,121,landmark,sub04,0.0,-3.3162448218977034,1.020196115767798,-3.12,1.8,0-21-24,0,0.0,0.0,-0.0392710135388919,-0.3411595274356092,-2.9873489340068,1.5050486095823796,202,True
